customer_id,segment_id,age,account_tenure_years,annual_income,savings_rate,avg_monthly_balance,num_products,digital_engagement_score,branch_visits_per_month,transactions_per_month,credit_utilization_rate,credit_score,loan_to_income,loan_amount,interest_rate_pct,overdraft_count_12m,fees_ytd,satisfaction_score,churn_12m,default_12m
11,2,70,9.461054011417277,168148.18201188798,0.0590967116951622,7057.403465195206,4,35.23996545576572,5,40,0.3491690238126915,847.25,0.2427879144281909,34739.4152124612,8.716150722664231,3,132.11750217538196,71.58968256103022,0,0
12,0,28,1.0948139186962096,66877.83868482808,0.1683132831146194,10981.823910594938,3,79.52683938642946,3,85,0.1382540616810843,655.3548086822452,0.3338630671307331,24493.334457058936,14.096262766638684,0,56.04944104204802,81.74390745493544,0,0
13,0,28,1.6384332208203318,35619.02008692773,0.1489230311172706,3874.8414798640574,1,91.5076655590606,1,92,0.2068256810770626,589.4378206304746,0.4908333159841825,16253.71108683605,15.31490904260713,1,35.1361791337445,83.06676985482365,0,0
14,0,29,1.3923602714616958,40253.37915631007,0.2608572948966015,9552.442814321235,2,76.88528661760597,3,81,0.1319259032610417,603.485601765201,0.547282259305632,19187.17717494456,15.495857135062597,1,69.5407017809362,69.82988133142794,0,1
15,0,42,3.8401293214365406,56602.70749798103,0.1895554362986868,10631.089796638811,1,78.60274838758787,3,88,0.4032247460470904,609.4915445055341,0.2864477004481038,14815.112450293822,15.486474591414114,2,75.0080305569895,76.40731804128126,0,0
16,0,37,2.7118020270641847,67334.96441982762,0.2841277302401177,22481.31251833461,1,86.48838956613999,0,90,0.2788741620044797,675.393144410395,0.141951186497571,10922.102016714203,14.250513149254871,1,51.48892282514403,82.74959428431866,0,0
17,2,64,9.689470433258494,157949.2367085107,0.203380925834507,26662.97871036197,5,39.59100896229505,1,46,0.1633511559144349,847.25,0.6006538846470522,84584.90429789783,8.646034220142042,1,92.75632637811997,90.58545652727732,0,0
18,0,33,1.902009175862453,45405.257746652926,0.0898598573826232,4187.772002070603,1,91.04354287728384,1,90,0.4322989289766786,564.4135598112515,0.4280901592869994,19398.28339726609,16.88549206304925,0,9.444748874308376,88.27924193311816,0,0
19,2,55,6.429271806212261,145899.35981473915,0.2950324235895303,38243.9060335661,5,37.743520349182575,2,58,0.1253496716002542,847.25,0.6346197544556587,86063.85607146069,8.93622918203876,1,107.7365587892744,85.84266149625024,0,0
20,0,57,5.723459918715884,23878.289079111502,0.1364693588397358,3823.394438102336,1,97.72442298640084,0,105,0.1723571935678014,565.0682775976122,0.2727771403039807,6842.388713054108,15.864905935668048,0,0.0,91.03197357419968,0,0
21,0,46,2.683816185008109,87429.67651932215,0.0382237623177425,2438.821941533336,3,74.89152534332808,0,84,0.0528920299710144,742.983465190923,0.3194153937983165,32049.4997680016,11.53662803834576,0,42.2168176125809,98.11960550759711,0,0
22,1,62,7.768570868571688,107654.49374291427,0.097531515011994,11654.761107599155,2,42.74588484420377,1,55,0.5867115649293705,668.1015743169247,0.1983584258256844,22562.948499974136,14.81340005323008,5,112.37163365942725,45.61991527987877,0,0
23,1,62,8.396634747327743,133741.5661182718,0.1969074116932124,22981.16253729678,3,64.06116398801505,2,73,0.3474576799411887,844.4165312874777,0.4960987584328876,57709.36738026807,9.952672423603689,2,98.92979856427414,87.59262893196323,0,0
24,2,56,7.696373162881422,169420.90442703204,0.1464596196489756,28185.750251392183,5,28.08599353609242,4,45,0.3723529118167207,847.25,0.8117321216363178,94873.1590586543,8.737279232303743,2,146.1051961338147,70.78670603549479,0,0
25,1,52,5.9532433581323305,49398.07484000638,0.0695321434762987,4094.014018657632,5,58.19705649960693,2,68,0.2860331434455243,664.1739406102587,0.3486165740876716,16419.385877513734,14.063721907263506,0,87.3233957749222,75.83438919688088,0,0
26,1,37,2.9845284006162145,123815.80437788504,0.0734145324719875,9693.345885898372,3,55.54424655026039,0,62,0.5180990925239197,751.567738275719,0.3493378114487003,49193.30814723021,13.458150347462505,3,133.85834434052714,73.89420929824475,0,0
27,1,62,8.168073959812547,50134.832591988525,0.0638077445488182,3286.729372892064,3,51.2891219179627,2,47,0.4548997031495982,548.2270089579821,0.4043443010721589,22438.85745284199,16.8598117756299,2,123.9049761520448,44.64049585393627,1,0
28,1,38,3.629612248788777,104330.08345205296,0.069463561705961,5880.9499656028975,2,42.425380606967735,3,38,0.1925930169473038,722.4902160670168,0.4663834671279754,42605.21779457118,12.698295947854096,2,86.98815532102694,67.328250484422,0,0
29,1,38,3.357048337830908,100227.1270947748,0.1281137152030675,13487.786156269289,5,60.541439657397774,4,77,0.1232307797880797,751.0060705585574,0.5251848151722335,45126.76653117794,11.97324277367078,1,88.04869747501434,88.99838235883996,0,0
30,1,59,6.564193736519765,60624.56935372469,0.0692443999238888,4155.9092249807545,2,47.45969801165641,3,49,0.5341958314119315,573.5347100490295,0.1732650628339929,10560.94692914321,16.134267862899762,1,56.39868720999788,52.927156228994924,0,0
31,0,30,1.5931759506813783,22236.8310455702,0.0556367956882895,1070.3422227541605,2,73.82625475338217,1,84,0.3257301545550666,548.9936947697452,0.3614576864115704,7173.989085345035,16.8541075097383,0,64.65781518990502,67.62039015472119,0,1
32,0,27,1.03855820481172,28953.863838454217,0.1577472516405367,4001.133769600241,3,86.9368011369476,1,81,0.196794710640214,614.7430867203652,0.3112578383883499,7777.95890659511,16.144756345514896,0,40.30026463633786,88.19275238342148,0,0
33,0,47,4.771212989836267,84678.55554072243,0.1304627031777944,11533.910074426794,1,69.06880468707917,1,65,0.1147964486405634,688.6414036973381,0.1482265103106783,13011.972341432742,12.964199844938204,1,62.147282283902456,79.75615588997071,1,1
34,0,33,1.4483868339944457,58331.02289314208,0.3494449727311317,24552.040752851743,1,99.0980479070679,0,96,0.2927977527864221,634.5899548889789,0.3955062008215876,20596.81305552544,15.146444508599735,0,18.31334022080561,99.74854578590907,0,0
35,0,22,0.5303882123318148,40045.96000391837,0.1047456774240145,3896.406744854432,1,83.99733129306449,1,80,0.4094868784147511,567.012769106763,0.3408357157953539,13207.931492174994,17.26282283737093,0,12.615006525070877,86.96089589058755,0,0
36,0,39,3.0090396292633605,40662.03780393266,0.0525551493081972,2103.630296522428,2,80.34030064196821,3,83,0.6207729430221054,525.7033507599552,0.6640008095395109,23887.841326755894,19.107811970458723,1,77.83667046043104,60.84589320500775,1,1
37,1,39,3.721150097537349,86753.42731688259,0.2812946255850388,26480.69453536991,3,82.33689790508961,4,87,0.2227266664233792,726.3120091139886,0.0950446514722087,7824.914829880323,12.010036018920216,1,79.60539880026987,82.0308004371592,0,0
38,0,41,4.030364168795433,62647.71701123007,0.0676421368626143,4696.56936481237,3,66.82133103344664,0,76,0.5528813089739294,631.9188621023526,0.1921705967563489,13834.350507458355,14.509893619822533,3,122.02149714360796,55.1892543533249,0,0
39,2,57,7.794792545242412,159559.35261936823,0.1785671665912659,23483.38286032333,3,53.675935850968,3,60,0.4388410740278912,847.25,0.2943093972977962,43080.25355003146,8.940558147527224,1,84.82584278486964,89.42186736212476,0,0
40,2,51,5.74759585877503,128946.69219990776,0.2297584293639527,26285.446821200025,3,20.26248969352882,2,24,0.3839669536696536,823.673030057612,0.2927193806416623,36754.74949508511,9.317956093724918,2,63.34598661403528,81.87720283983325,0,0
41,0,30,1.854750613893394,33257.75652527582,0.0716997117272714,2127.9862768504736,2,89.05183979909737,1,95,0.4646192871593963,554.5775741105367,0.2954380193847139,10239.00666142426,17.123424245990858,0,34.57674892923124,82.34960190984624,0,1
42,0,40,2.524895860555333,22927.96349020542,0.2810852695606762,5581.601962268156,1,94.66506744940442,1,94,0.3278000953068614,587.1322675469703,0.2856391911395279,7411.623643974958,16.15395352474761,2,79.55583556371997,67.93097426284359,0,0
43,1,24,1.1315926232026443,160103.75513054096,0.1499078726710774,28401.616636292147,2,44.42092083015649,3,59,0.0585913704909486,847.25,0.3974405522911902,59453.02227918896,8.597541281874772,0,26.35856181282726,89.28124304481956,0,0
44,1,58,6.274819740136475,88940.99288990286,0.116118401025994,8807.291755812874,4,66.14104729350726,0,89,0.3830073813740486,694.4021036689472,0.0714157977069338,6241.719369814817,12.98420546609118,1,86.62065809071683,74.04890739020578,0,0
45,2,55,6.161418229009577,112011.96049400709,0.150889197647374,18360.26747415399,6,34.70258274065222,2,54,0.50926655819146,796.5753072470424,0.3631934028061701,38106.65364820383,10.421661709783972,2,165.55279618234957,70.99123539029252,1,0
46,1,37,2.7971571618357616,85780.03623011979,0.0468236701308569,3419.338610776893,3,39.51617745022476,3,48,0.553538035279762,642.7853969292073,0.200123563866334,19733.24054388402,14.886630452856211,4,116.59262233847454,44.88324933956009,1,0
47,0,22,0.5550910937903701,22412.480252250527,0.0652696211746864,1271.4458763618466,3,91.57042072825996,0,94,0.3424528672746886,538.4449186264208,0.2501454781027854,5605.222513023876,17.17054116333321,0,46.12161613037798,85.21806285142246,0,0
48,2,77,10.156513791367468,173627.03693144227,0.2357510405426399,38243.9060335661,4,52.270009489654434,3,56,0.3110208021850668,847.25,0.7540250199814563,94873.1590586543,9.083474424168417,2,115.38004875432902,82.96549489020188,0,0
49,1,46,5.762349570496164,140206.9598706452,0.0614590530383101,10025.308676174503,5,63.73078974512361,0,73,0.5240768723392691,816.0808796252373,0.1109645090247236,16956.80937882,11.153077607674469,3,150.9132662088593,74.42564094900187,0,0
50,1,54,5.242909573525971,117374.83935969968,0.2050376337611681,21333.04886980995,5,68.6003126459151,3,81,0.3774995270889827,802.6541833421518,0.3537745833209656,46229.40871077438,11.15640605689604,0,86.26633395888098,96.43095414396385,0,0
51,1,49,4.980216800757321,66266.43498420529,0.08124028744966,6063.833977244987,5,66.43396004445152,4,77,0.5437659654772692,630.7916703079038,0.2372162797263077,17537.730584659967,15.188174719574262,2,112.47051845325592,64.79957585404705,0,0
52,2,71,9.569732889320775,172768.31474454983,0.0695659897996565,12403.095855189951,6,45.069596319554144,3,71,0.5524961900666092,847.25,0.4749450138111304,74848.91941766774,9.19416786470117,2,171.8815530735373,81.48647928469421,0,0
53,2,50,5.778094158553432,105708.73313253284,0.2930118779403522,35440.5779983131,4,33.091456136937424,2,46,0.2659678547356237,793.106488744614,0.2379996676112813,25721.61193534994,9.259679188987196,0,122.82634917615708,80.54771634241392,0,0
54,1,54,5.799849020605951,89693.09167306797,0.2710005346030363,22047.858732582983,4,38.30627543995925,1,47,0.3076470817514707,667.430541022118,0.4821369066605684,45055.91102614029,13.470385701947272,0,63.11813672489769,80.29052087148634,0,0
55,0,34,2.085899885379216,76662.80420652922,0.0605351027760334,3537.691334119214,1,71.07783734224319,1,73,0.1924500350943041,684.2406054849857,0.2734324315749704,19154.48022575885,13.352251563016347,1,75.505831733306,74.74434797932885,0,0
56,1,35,2.5216414498422,46983.28967013834,0.1391517381795194,7761.056435957253,3,64.73275198128037,5,77,0.3129488475979111,605.6782104558101,0.2778595108711829,13901.746492705135,15.313156242991193,1,64.3733947416576,59.68186114256504,0,0
57,2,59,6.673028388301547,101949.63017523612,0.1008777701408589,10671.231375227972,4,35.68654813573105,6,51,0.6777850509076656,713.5105483264676,0.8234696213046996,78344.5289297518,13.782930112153393,5,196.6758516341337,43.65999874834066,0,0
58,0,39,2.314966662434332,50593.57510123858,0.2211977487194336,9607.760192035992,3,85.31892762564726,2,103,0.3950708184169514,616.3804528785912,0.3746596669288217,19425.05633142578,15.210012930212937,1,45.797026280756526,81.03535491490383,0,0
59,2,50,5.898436373189896,144394.59068609538,0.0772948470809227,12395.57029632135,4,40.11700103558232,2,40,0.0902912128167814,847.25,0.2263143753435213,33174.57092517932,8.326702826040133,0,25.778949728412137,100.0,0,0
60,1,43,4.492188175347938,120832.9288456546,0.3494449727311317,38243.9060335661,2,81.87447156132052,3,78,0.1522166115699124,804.5040118679693,0.6844598474860554,74723.13018877267,10.5558489847228,0,57.54330532725093,100.0,0,0
61,1,44,3.877596246673433,125943.56634656189,0.3494449727311317,38243.9060335661,4,79.46502426519598,3,102,0.1907600674287805,843.9832724472863,0.2326481102674228,25804.718747116927,10.4004547881196,0,61.92768337923975,100.0,0,0
62,0,39,2.70538168360161,51084.07433269536,0.1242317426177641,5747.842820333142,1,92.1027001963872,3,99,0.4876910819845961,576.8986226492684,0.1820051069327043,8451.467328875786,16.443379581419006,0,9.732697115158215,83.99902585217995,0,1
63,0,26,1.0693627473083764,38980.53841082705,0.0982241122170263,2927.7111695938925,3,88.14051412827368,0,96,0.3088304257915523,608.4123226785925,0.3460706758495788,13679.969876734867,15.776045590213696,1,80.14380721370648,76.86235617622984,0,0
64,0,37,2.4849568983292163,60591.39607412718,0.2700031470330743,13523.255876006458,2,75.59540246023616,1,77,0.183415854499949,675.1709860198847,0.1804521604269686,12496.135303354167,13.542650034075807,2,59.43071246107593,70.08354391047119,0,0
65,1,49,4.069512755604534,117586.49743479966,0.1300666495792783,16963.73460599801,4,45.71971280773266,0,57,0.3582351254695547,752.3212978103079,0.570197648893182,71475.34024252549,12.171293470132529,3,137.86849539873413,64.18422919290121,0,0
66,0,46,4.684460497940675,24968.469993613493,0.1092434036643132,2527.1273603530435,2,75.87596016104987,3,86,0.4540363891560703,534.6321888511421,0.2856212438496082,6994.128486405223,17.665317055048295,0,56.86313230134607,67.15781675730724,0,0
67,0,45,4.017059939281032,31931.6712307878,0.0831458046761531,2657.3960371435014,1,87.65241935101612,1,83,0.1377003087363299,579.3941128136285,0.2692516595026778,8014.893232036962,16.48110383862669,0,32.96489658163654,76.2543654733202,0,0
68,0,38,2.5153219891207867,55290.35229484752,0.1150858006277653,6728.555577770858,3,83.15764405618003,2,99,0.5799096210425945,609.192831610188,0.5240275959875149,25570.88160711179,16.7354081693356,0,68.38605322532418,73.25999803547103,0,1
69,1,65,7.79934145584746,137877.6728534192,0.0518397766944411,5067.540141076487,3,51.22879978774938,3,60,0.5362881370811049,769.5979745575008,0.2701278867042065,37175.48577116934,11.330518838939918,1,43.35497705096814,88.93144239247414,0,0
70,0,24,0.7873851272861121,32641.32662728218,0.1899324494661391,4538.60931697707,1,82.59702316821324,3,77,0.3528849774118357,521.7849233365095,0.304632298534025,8966.599138003481,17.75215095001198,2,53.40124261668438,58.87203375319257,0,0
71,1,42,3.738414031980153,103803.56558653543,0.1398864119751922,11691.850763058395,4,82.6779583482004,2,94,0.3350031178643813,756.3925768062501,0.8234696213046996,87359.26722171735,12.666966677008103,1,74.8991907810142,87.71151503669306,0,0
72,1,50,5.352936852210632,110557.03985298565,0.211959861156345,19590.067584689,5,74.45548136607933,0,95,0.1503319938717001,829.8342823710001,0.5607297623445269,61836.75299253473,9.417856740459676,0,61.39587384809037,100.0,0,0
73,2,67,9.753905202135044,179798.58358368886,0.1447071796035473,20429.266040356903,3,32.53225458792926,0,37,0.6363525317114543,847.25,0.0169140741554754,3452.982793949884,9.841232160220931,4,143.0273528159949,66.00848669896422,1,0
74,2,70,10.94030509441093,102694.52235894951,0.0892471980728737,9835.039394416115,5,45.08050323871152,1,55,0.4958681271197179,734.7401253387372,0.1518270519581889,17521.24226364209,12.157527386787333,1,90.44935719285584,78.15372115674661,0,0
75,1,26,1.5526255118318462,69154.98503935168,0.1689338821691008,10785.624823458344,2,74.27826926994155,0,79,0.3035149656762105,660.2056759333452,0.3534609182090848,24250.823020923563,13.534768512906483,1,82.16127172203906,76.00996766363272,0,0
76,1,61,6.665981511609389,153665.52437691457,0.226371491299742,36023.009349177664,2,80.27117392223084,3,84,0.1197623909045875,847.25,0.5374085227885863,76391.66817734014,9.169628731582549,1,63.30846280040587,100.0,0,0
77,0,50,4.160160901674554,42600.83210061748,0.1683455957292549,5743.860728818356,1,86.79444512963286,0,95,0.5192246246385506,584.1485321112921,0.254903692076193,10405.132230999843,15.78489721431248,0,30.397377792546703,83.64178083690658,0,0
78,1,40,3.563822900845688,49992.58482631827,0.0970521382062905,4992.712482491182,5,55.11569511105786,2,71,0.1834892577361744,625.404355022452,0.1972186046391125,10221.811442506008,15.246284070642098,1,150.8173772537309,57.70790692517632,0,0
79,2,65,8.580642619551014,116379.88730818848,0.1582310570817192,13704.984900410987,4,53.189071253111926,4,62,0.5467763284162137,805.0939065859159,0.2655267414310916,31159.064786225423,10.493456174497124,3,144.20712408903523,61.6470121552555,0,0
80,0,29,1.3784711836621306,70435.61815189006,0.2029596254491334,11899.718245652764,2,94.90378921817006,0,92,0.2668856145820061,684.8856925353762,0.1511601413253423,9233.847517062148,12.74882291924203,1,48.66156201157483,95.04856647703691,0,0
81,0,33,1.9138574135295712,28086.403999100417,0.1503460177784955,3294.7678235279736,1,76.448458107466,0,78,0.1287219227858951,547.3781594668214,0.1984709618159107,6215.957728567718,17.97902319545866,1,31.236621283064714,74.57532454156085,1,0
82,1,53,6.169291604294593,126395.15122849954,0.1968938275785603,17780.068297746184,3,75.99525207665391,2,80,0.3208820576847084,822.8979612352863,0.6042018326044429,84183.6346320608,10.6168988915687,2,111.3779292631953,82.23977154512143,0,0
83,0,44,4.493736527145195,36439.2422284409,0.0586307545760707,2052.4825995069023,2,70.0287232422054,2,86,0.2415435470004836,591.8524819459276,0.2199486767995376,7274.155005952978,15.163243991787995,0,55.41615706596337,79.02814561323592,0,0
84,2,67,8.598029168588411,195607.08049142323,0.2256933953996401,38243.9060335661,4,36.60730621649047,3,48,0.3380368154420679,847.25,0.614596539297721,94873.1590586543,9.375856544969006,1,114.5396813429372,86.07335402608197,0,0
85,0,32,1.778569740921305,75317.41737421884,0.1280169617533284,10364.158917515077,3,88.81938655236571,0,94,0.5214380460025502,664.3435705782897,0.1689788776116684,12212.582779306033,14.85906444781229,0,61.70158730658067,90.0733418335018,1,0
86,2,63,7.844965914038229,149414.48258478648,0.3298652197883128,35377.69578850332,3,37.38413072904589,1,36,0.2695757693022605,847.25,0.2355761254054196,37237.29263525747,8.870763107216709,0,50.134103139052485,99.2179854556514,0,0
87,1,45,3.782629065616176,92214.97202217187,0.1500388244863381,13900.825591161802,3,62.498306695852925,2,78,0.1467508937548116,710.8353096443656,0.2763116124401056,28934.938678860814,12.268810582645404,1,51.394627232334855,91.882065925198,0,0
88,2,59,7.156245148772767,125177.3544964993,0.0824188562157907,11546.01903483561,5,35.13114077836609,2,54,0.3329387777068167,815.5100882480332,0.5710860220073561,75094.46934750314,9.96155405855088,1,121.30619085334058,75.8172147338121,1,0
89,1,33,2.526733242440326,98883.84594446074,0.1525925941537005,16470.432938649337,3,58.19414290606673,4,75,0.5321055981679335,626.3030930732609,0.138032738230707,15076.498683824191,15.938395741159692,5,168.81078272208947,43.65999874834066,1,0
90,1,53,5.543059926887451,139241.80447564676,0.1073288638132749,13468.405407342656,4,51.21106706291497,0,75,0.5008378516178431,793.2229171002427,0.4412359836565983,67128.19484748042,11.636984323624398,3,127.80261613265948,81.30187232552592,0,0
91,2,47,5.936055006295732,182192.1149374676,0.0936152222156421,13385.046220534656,5,33.18204566585503,2,52,0.5355093703674425,847.25,0.7167946978686022,94873.1590586543,9.559698982029785,2,145.11662501890382,73.71219213205126,1,1
92,0,42,3.4324262554658085,39404.94105988249,0.1769483839816209,8188.80242044333,2,98.39490783509264,2,88,0.387210661440518,595.8713452538631,0.1405785551250432,6153.966992963358,15.550123496081952,0,12.346401650627763,96.98223692272023,0,0
93,0,29,1.6458462960135292,52440.707765125415,0.1294864536816086,4790.355439793618,3,67.5242309267516,0,64,0.0514407512282368,666.8410162304984,0.3649946670529653,19510.398907630097,14.03047349712185,0,70.08759909465033,90.065612420021,0,0
94,1,63,7.066118220831456,97867.28307189114,0.2315121903628026,24133.50422120968,2,42.96977312768455,1,60,0.1805427227671784,704.3978971322365,0.6427573631485494,66044.371959277,13.36225682466838,0,12.430515442584117,73.23539292886113,0,0
95,0,31,2.162073083705692,61401.69636761272,0.1967943797826542,12815.25602799417,2,78.53865136430655,1,81,0.7252500710766411,574.5717018774124,0.2124306098910743,11794.630685153104,17.4828821978048,2,60.304095407396005,64.39830459374335,0,0
96,2,68,7.777654397793429,200411.535163744,0.2121608498987072,37942.38706674855,4,33.44236339854019,2,48,0.2487561948576008,847.25,0.484424649764427,94873.1590586543,8.844728949853069,3,151.74767306797645,69.96563708457433,0,0
97,2,64,8.00069596692379,142207.80863176205,0.151536933765191,23328.58969135309,3,33.809974746801814,2,42,0.2530817904223028,843.7483300098252,0.2495216058271653,30376.079648950454,9.01795160718898,2,95.01151536637552,89.13752379210669,0,0
98,1,41,3.1401032091871115,129229.67197480542,0.2242067528900697,24309.841872595545,3,67.16539711097357,2,74,0.2759439503546783,810.2825207863448,0.330944406404581,45393.49015493944,9.993515062725978,1,68.77919132882468,96.91843682729012,0,0
99,0,25,1.0956782909816365,46590.076209159255,0.1122623698803043,4416.007923028881,2,93.63365267017224,1,88,0.4068002435206866,611.7072800034308,0.4187989646656774,22268.237598854263,15.677636844590852,1,53.857019941469225,85.59430042995379,0,0
100,0,47,4.553186927981354,33004.98639344638,0.1851855142399797,5989.950439858227,2,92.67002963084764,0,109,0.2118030785773097,565.4890887177348,0.0870547634641121,3142.7386192918643,15.870680027445117,1,31.88612956559303,82.64766755786933,0,0
101,0,30,1.5562157776768155,25244.524765751907,0.0675019438688988,1585.1159265250126,1,95.58749881853348,2,98,0.1316134323415184,574.2105085029934,0.2348804467857496,5303.880985652871,15.038602796970103,1,66.29134079511171,75.54489910139861,0,0
102,1,46,5.408543458249953,101134.6544094596,0.3372951583675648,32732.35768159521,5,46.0701586981026,1,57,0.4521085740768468,697.1646395355809,0.121326255359786,11259.771584510556,13.168127461849606,1,89.71391544115797,74.24273447874023,0,0
103,0,36,2.4129854655698684,42987.47261986957,0.2544603810032629,8662.647258315035,3,92.26626707557368,2,102,0.1867636462907773,618.5326171016605,0.2761079157597059,12955.388147411106,15.481280609646886,0,62.79108464487571,78.95863526927468,1,0
104,0,29,1.235657033611358,54763.52252322848,0.1126513425274101,5929.315992540719,1,86.15923197335614,1,77,0.3142242326973186,608.0058543606499,0.2875870395296391,14073.83836250773,15.121294572444546,3,82.29564767097865,63.08614945925972,1,0
105,1,26,1.2350072792262117,104930.3027960017,0.1652086722317649,16889.39401187063,5,65.71403980667318,4,75,0.1627988828924073,764.5550303815869,0.5417686588119782,63385.70451855481,11.675828430294205,0,82.85938342080962,87.80791393927878,0,0
106,0,32,2.0608057427835007,30802.09967147025,0.1050097138608461,2874.0939704704497,2,97.20239003169314,2,102,0.2685283099004132,591.828327921374,0.3113173904959214,8721.682594500906,16.538779253133846,0,25.93871090734396,85.62805373872543,0,0
107,1,38,3.106243194029172,120067.22928858773,0.2055655543164858,25136.44124127693,5,66.83699265281848,1,90,0.4086734368753517,772.150721601756,0.3705570052069902,49333.801042474384,11.756152241769268,2,98.21620895178788,85.51889775136036,0,0
108,0,33,2.779656179960163,52150.80895626888,0.2067134422528648,11677.27205108728,1,96.07501400752324,0,88,0.612241589271476,570.5815275448599,0.5214467210481991,26623.473046280586,16.183015593947808,0,39.33271902102484,75.51689165900693,0,0
109,2,78,11.826463980935928,138246.9404154959,0.0784241799113078,12865.879705520494,3,31.18991693244744,2,49,0.1366499801515236,847.25,0.4924688127387174,63372.91525971641,9.64004770881184,1,73.98224649675771,82.0774730319807,0,0
110,0,48,5.238767663233697,39130.46244065912,0.0574825547693311,1954.1502343488603,2,87.51882345753845,2,99,0.104792000161993,596.6488655177181,0.3713405667480023,12587.38832231112,15.317941560848864,1,79.86962288146597,83.4859218657907,0,0
111,1,30,2.2526125063418263,119018.52105598385,0.1502932324118117,13716.24157543298,2,77.37936802094337,0,87,0.3608002987148148,779.7907508004432,0.2412640024050613,31703.496523854945,10.675854758858511,0,0.6950740377705529,100.0,0,0
112,0,31,1.3816959836241232,36685.19654238239,0.117947478015277,3857.39418405645,1,87.4334093747554,1,92,0.2374356796355543,583.8862679381391,0.3237791741870905,10183.930829648703,16.505226834416288,0,39.94590659837335,72.24918771003233,0,0
113,2,38,3.4488965573339403,189872.1730759689,0.172312172832716,25891.813771404995,3,26.58749581575171,3,36,0.504571696302757,847.25,0.483414784930157,94873.1590586543,9.505275934487512,5,177.71401591174427,50.0562823118866,1,0
114,2,61,5.393502309289353,153259.2712071182,0.2643603878893727,37374.09565764268,6,47.75448427941867,2,52,0.2328914907881057,847.25,0.2389941695486766,35881.82583948201,9.051321553697605,1,105.09676856785129,94.15742270498498,0,0
115,0,23,0.635360326409304,53262.23035769871,0.1770194461375107,9055.830026900743,1,96.1343101203934,1,95,0.2117823056176187,581.4103278188638,0.1875187604610358,9776.412717423342,16.09209716978683,0,28.95669212917062,84.7409309301944,0,0
116,2,42,4.855250042776182,106140.8117128528,0.0623466515207276,7443.953382981257,6,50.90398947516265,2,74,0.099124845678128,847.25,0.1703873044301105,20527.81106376122,8.30122059247874,0,88.60450235901735,100.0,0,0
117,1,43,3.578394452030285,106223.26660636588,0.1793830291233948,15300.904105562682,5,44.52956988854205,2,56,0.2236915392029649,751.1110244972172,0.1036437646626507,10473.614125636206,11.584768041510456,2,131.80752530471773,80.4959076917335,0,1
118,1,42,3.5343895497762343,115393.78116408605,0.0815412434332629,11273.13441417003,4,77.17761913027512,3,93,0.4261068809846026,770.0011432354031,0.375807863053402,39540.73268394063,12.007831542475987,1,99.00508725141154,91.42765605306604,0,1
